LoadDateTimeStamp,task_id,RecordSource,description
2019-12-09 13:40:32,452,kaggle,что имеет природный шелковистый блеск?
2019-12-09 13:40:32,453,kaggle,что природный шелковистый блеск имеет?
2019-12-09 13:40:32,454,kaggle,маляр подмигнул кому?
2019-12-09 13:40:32,455,kaggle,кто Феде подмигнул?
2019-12-09 13:40:32,456,kaggle,как двинулись ребята?
2019-12-09 13:40:32,457,kaggle,двинулся следом кто?
2019-12-09 13:40:32,458,kaggle,следом двинулся кто?
2019-12-09 13:40:32,459,kaggle,идеально работает что?
2019-12-09 13:40:32,460,kaggle,прикусил что Пип?
2019-12-09 13:40:32,461,kaggle,чем корсет регулируется?
2019-12-09 13:40:32,462,kaggle,чем регулируется корсет?
2019-12-09 13:40:32,463,kaggle,регулируется что шнуровкой?
2019-12-09 13:40:32,464,kaggle,регулируется шнуровкой что?
2019-12-09 13:40:32,465,kaggle,живет агент где?
2019-12-09 13:40:32,466,kaggle,кто рядом живет?
2019-12-09 13:40:32,467,kaggle,украшает как интерьер дома?
2019-12-09 13:40:32,468,kaggle,как интерьер дома украшает?
2019-12-09 13:40:32,469,kaggle,как украшает интерьер дома?
2019-12-09 13:40:32,470,kaggle,хорошо украшает что?
2019-12-09 13:40:32,471,kaggle,какие помещения рядом есть?
2019-12-09 13:40:32,472,kaggle,куда пошёл Николай?
2019-12-09 13:40:32,473,kaggle,Николай куда пошёл?
2019-12-09 13:40:32,474,kaggle,домой пошел кто?
2019-12-09 13:40:32,475,kaggle,приобретался как кожаный пояс?
2019-12-09 13:40:32,476,kaggle,как кожаный пояс приобретался?
2019-12-09 13:40:32,477,kaggle,приобретался какой пояс отдельно?
2019-12-09 13:40:32,478,kaggle,отдельно приобретался какой пояс?
2019-12-09 13:40:32,479,kaggle,что оснастка имеет?
2019-12-09 13:40:32,480,kaggle,имеет что цилиндрический хвостовик?
2019-12-09 13:40:32,481,kaggle,имеет какой хвостовик оснастка?
2019-12-09 13:40:32,482,kaggle,оснастка какой хвостовик имеет?
2019-12-09 13:40:32,483,kaggle,что обговаривается заранее?
2019-12-09 13:40:32,484,kaggle,обговаривается заранее что?
2019-12-09 13:40:32,485,kaggle,заранее обговаривается что?
2019-12-09 13:40:32,486,kaggle,котик очень хочет кого?
2019-12-09 13:40:32,487,kaggle,котик кого очень хочет?
2019-12-09 13:40:32,488,kaggle,кого котик очень хочет?
2019-12-09 13:40:32,489,kaggle,кто девочку очень хочет?
2019-12-09 13:40:32,490,kaggle,двор кто заполнил?
2019-12-09 13:40:32,491,kaggle,излучатель поднял что?
2019-12-09 13:40:32,492,kaggle,излучатель что поднял?
2019-12-09 13:40:32,493,kaggle,что излучатель поднял?
2019-12-09 13:40:32,494,kaggle,где свет горит?
2019-12-09 13:40:32,495,kaggle,горит что внутри?
2019-12-09 13:40:32,496,kaggle,внутри что горит?
2019-12-09 13:40:32,497,kaggle,внутри горит что?
2019-12-09 13:40:32,498,kaggle,какая парковка есть рядом?
2019-12-09 13:40:32,499,kaggle,есть какая парковка рядом?
2019-12-09 13:40:32,500,kaggle,рядом есть какая парковка?
2019-12-09 13:40:32,501,kaggle,что закружилось медленнее?
2019-12-09 13:40:32,502,kaggle,закружилось что медленнее?
2019-12-09 13:40:32,503,kaggle,закружилось медленнее что?
2019-12-09 13:40:32,504,kaggle,медленнее закружилось что?
2019-12-09 13:40:32,505,kaggle,что использовалось немного?
2019-12-09 13:40:32,506,kaggle,использовалось что немного?
2019-12-09 13:40:32,507,kaggle,немного использовалось что?
2019-12-09 13:40:32,508,kaggle,обладает данное сукно чем?
2019-12-09 13:40:32,509,kaggle,обладает чем данное сукно?
2019-12-09 13:40:32,510,kaggle,что повышенной износоустойчивостью обладает?
2019-12-09 13:40:32,511,kaggle,повышенной износоустойчивостью обладает что?
2019-12-09 13:40:32,512,kaggle,что йод рекомендует?
2019-12-09 13:40:32,513,kaggle,как набирает холод?
2019-12-09 13:40:32,514,kaggle,набирает как холод?
2019-12-09 13:40:32,515,kaggle,холод как набирает?
2019-12-09 13:40:32,516,kaggle,что набирает быстро?
2019-12-09 13:40:32,517,kaggle,что шапочка закрывает?
2019-12-09 13:40:32,518,kaggle,что закрывает ушки?
2019-12-09 13:40:32,519,kaggle,ушки что закрывает?
2019-12-09 13:40:32,520,kaggle,чудик обнаружил что?
2019-12-09 13:40:32,521,kaggle,обнаружил что чудик?
2019-12-09 13:40:32,522,kaggle,что обнаружил чудик?
2019-12-09 13:40:32,523,kaggle,клад обнаружил кто?
2019-12-09 13:40:32,524,kaggle,такой аксессуар чем станет?
2019-12-09 13:40:32,525,kaggle,станет что прекрасным подарком?
2019-12-09 13:40:32,526,kaggle,что компенсирует платформа?
2019-12-09 13:40:32,527,kaggle,компенсирует что высокий каблук?
2019-12-09 13:40:32,528,kaggle,компенсирует какой каблук платформа?
2019-12-09 13:40:32,529,kaggle,платформа какой каблук компенсирует?
2019-12-09 13:40:32,530,kaggle,оригинальный дизайн имеет что?
2019-12-09 13:40:32,531,kaggle,имеет коляска какой дизайн?
2019-12-09 13:40:32,532,kaggle,вызывал как следователь?
2019-12-09 13:40:32,533,kaggle,оплачивается как пересылки?
2019-12-09 13:40:32,534,kaggle,оплачивается пересылки как?
2019-12-09 13:40:32,535,kaggle,оплачивается что отдельно?
2019-12-09 13:40:32,536,kaggle,оплачивается отдельно что?
2019-12-09 13:40:32,537,kaggle,что работает отлично?
2019-12-09 13:40:32,538,kaggle,донеслось что сверху?
2019-12-09 13:40:32,539,kaggle,сверху донеслось что?
2019-12-09 13:40:32,540,kaggle,что ткань напоминает?
2019-12-09 13:40:32,541,kaggle,напоминает крепдешин что?
2019-12-09 13:40:32,542,kaggle,какой специалист работу ищет?
2019-12-09 13:40:32,543,kaggle,что ищет молодой специалист?
2019-12-09 13:40:32,544,kaggle,что молодой специалист ищет?
2019-12-09 13:40:32,545,kaggle,ищет что молодой специалист?
2019-12-09 13:40:32,546,kaggle,угроза возымела что?
2019-12-09 13:40:32,547,kaggle,Энн как усмехнулась?
2019-12-09 13:40:32,548,kaggle,Энн усмехнулась как?
2019-12-09 13:40:32,549,kaggle,презрительно кто усмехнулся?
2019-12-09 13:40:32,550,kaggle,как работает пароварка?
2019-12-09 13:40:32,551,kaggle,как закрываются крышки?
2019-12-09 13:40:32,552,kaggle,крышки как закрываются?
2019-12-09 13:40:32,553,kaggle,что отлично закрывается?
2019-12-09 13:40:32,554,kaggle,что набирал аппарат?
2019-12-09 13:40:32,555,kaggle,что набирало скорость?
2019-12-09 13:40:32,556,kaggle,набирало что скорость?
2019-12-09 13:40:32,557,kaggle,что Коломыта сгибает?
2019-12-09 13:40:32,558,kaggle,руку кто сгибает?
2019-12-09 13:40:32,559,kaggle,руку сгибает кто?
2019-12-09 13:40:32,560,kaggle,электрика как работает?
2019-12-09 13:40:32,561,kaggle,электрика работает как?
2019-12-09 13:40:32,562,kaggle,что отлично работает?
2019-12-09 13:40:32,563,kaggle,девчата отвечали чем?
2019-12-09 13:40:32,564,kaggle,смешком отвечал кто?
2019-12-09 13:40:32,565,kaggle,крутит привод как?
2019-12-09 13:40:32,566,kaggle,привод как крутит?
2019-12-09 13:40:32,567,kaggle,что отлично крутит?
2019-12-09 13:40:32,568,kaggle,Дурнев затаил что?
2019-12-09 13:40:32,569,kaggle,Дурнев что затаил?
2019-12-09 13:40:32,570,kaggle,затаил Дурнев что?
2019-12-09 13:40:32,571,kaggle,что затаил Дурнев?
2019-12-09 13:40:32,572,kaggle,шина имеет что?
2019-12-09 13:40:32,573,kaggle,что шина имеет?
2019-12-09 13:40:32,574,kaggle,как застежка работает?
2019-12-09 13:40:32,575,kaggle,работает застежка как?
2019-12-09 13:40:32,576,kaggle,что работает хорошо?
2019-12-09 13:40:32,577,kaggle,что хорошо работает?
2019-12-09 13:40:32,578,kaggle,студент что потер?
2019-12-09 13:40:32,579,kaggle,потер студент что?
2019-12-09 13:40:32,580,kaggle,потер что студент?
2019-12-09 13:40:32,581,kaggle,что потер студент?
2019-12-09 13:40:32,582,kaggle,покачал кто головой?
2019-12-09 13:40:32,583,kaggle,где шагает пёс?
2019-12-09 13:40:32,584,kaggle,пёс шагает где?
2019-12-09 13:40:32,585,kaggle,головой кивнул кто?
2019-12-09 13:40:32,586,kaggle,ждет девочка каких хозяев?
2019-12-09 13:40:32,587,kaggle,кто самостоятельно рожает?
2019-12-09 13:40:32,588,kaggle,самостоятельно рожает кто?
2019-12-09 13:40:32,589,kaggle,морозит морозилка как?
2019-12-09 13:40:32,590,kaggle,морозит отлично что?
2019-12-09 13:40:32,591,kaggle,ассортимент ноутбуков обновляется как?
2019-12-09 13:40:32,592,kaggle,ассортимент ноутбуков как обновляется?
2019-12-09 13:40:32,593,kaggle,что обновляется постоянно?
2019-12-09 13:40:32,594,kaggle,что постоянно обновляется?
2019-12-09 13:40:32,595,kaggle,кто работу ищет?
2019-12-09 13:40:32,596,kaggle,шофер отворил что?
2019-12-09 13:40:32,597,kaggle,шофер что отворил?
2019-12-09 13:40:32,598,kaggle,отворил что шофер?
2019-12-09 13:40:32,599,kaggle,дверцу кто отворил?
2019-12-09 13:40:32,600,kaggle,кто любит тепло?
2019-12-09 13:40:32,601,kaggle,кто тепло любит?
2019-12-09 13:40:32,602,kaggle,Яшка чем замахнулся?
2019-12-09 13:40:32,603,kaggle,замахнулся Яшка чем?
2019-12-09 13:40:32,604,kaggle,замахнулся дубинкой кто?
2019-12-09 13:40:32,605,kaggle,дубинкой кто замахнулся?
2019-12-09 13:40:32,606,kaggle,как свободный вариант есть?
2019-12-09 13:40:32,607,kaggle,всегда какой вариант есть?
2019-12-09 13:40:32,608,kaggle,игрушки разбираются как?
2019-12-09 13:40:32,609,kaggle,разбираются игрушки как?
2019-12-09 13:40:32,610,kaggle,Филипп что оглядывал?
2019-12-09 13:40:32,611,kaggle,что Филипп оглядывал?
2019-12-09 13:40:32,612,kaggle,оглядывал комнату кто?
2019-12-09 13:40:32,613,kaggle,имеет стол что?
2019-12-09 13:40:32,614,kaggle,кулаки кто сжал?
2019-12-09 13:40:32,615,kaggle,страх открывает что?
2019-12-09 13:40:32,616,kaggle,открывает что страх?
2019-12-09 13:40:32,617,kaggle,открывает двери что?
2019-12-09 13:40:32,618,kaggle,двери открывает что?
2019-12-09 13:40:32,619,kaggle,остается встроенная кухня кому?
2019-12-09 13:40:32,620,kaggle,остается кому встроенная кухня?
2019-12-09 13:40:32,621,kaggle,что новым хозяевам остается?
2019-12-09 13:40:32,622,kaggle,новым хозяевам что остается?
2019-12-09 13:40:32,623,kaggle,пользовалась чем девушка?
2019-12-09 13:40:32,624,kaggle,машинкой кто пользовался?
2019-12-09 13:40:32,625,kaggle,Звездочкин включил что?
2019-12-09 13:40:32,626,kaggle,Звездочкин что включил?
2019-12-09 13:40:32,627,kaggle,включил Звездочкин что?
2019-12-09 13:40:32,628,kaggle,отдельно продается что?
2019-12-09 13:40:32,629,kaggle,какой нагрев имеют массажные головки?
2019-12-09 13:40:32,630,kaggle,где чудо случилось?
2019-12-09 13:40:32,631,kaggle,случилось где чудо?
2019-12-09 13:40:32,632,kaggle,случилось чудо где?
2019-12-09 13:40:32,633,kaggle,случилось что тут?
2019-12-09 13:40:32,634,kaggle,кто вышел вперед?
2019-12-09 13:40:32,635,kaggle,кто вперед вышел?
2019-12-09 13:40:32,636,kaggle,вышел вперед кто?
2019-12-09 13:40:32,637,kaggle,Федька отдернул что?
2019-12-09 13:40:32,638,kaggle,отдернул что Федька?
2019-12-09 13:40:32,639,kaggle,отдернул руку кто?
2019-12-09 13:40:32,640,kaggle,печь что имеет?
2019-12-09 13:40:32,641,kaggle,что имеет безупречные технические характеристики?
2019-12-09 13:40:32,642,kaggle,что безупречные технические характеристики имеет?
2019-12-09 13:40:32,643,kaggle,ищет что рубщик мяса?
2019-12-09 13:40:32,644,kaggle,потайная молния где имеется?
2019-12-09 13:40:32,645,kaggle,имеется потайная молния где?
2019-12-09 13:40:32,646,kaggle,где потайная молния имеется?
2019-12-09 13:40:32,647,kaggle,погрыз что Шурасик?
2019-12-09 13:40:32,648,kaggle,кто карандашик погрыз?
2019-12-09 13:40:32,649,kaggle,погрыз кто карандашик?
2019-12-09 13:40:32,650,kaggle,незаметно пролетит что?
2019-12-09 13:40:32,651,kaggle,болтовня унижает что?
2019-12-09 13:40:32,652,kaggle,слово унижает что?
2019-12-09 13:40:32,653,kaggle,рассчитывается как монтаж кондиционера?
2019-12-09 13:40:32,654,kaggle,как монтаж кондиционера рассчитывается?
2019-12-09 13:40:32,655,kaggle,кто распахнул калитку?
2019-12-09 13:40:32,656,kaggle,калитку кто распахнул?
2019-12-09 13:40:32,657,kaggle,газ работает как?
2019-12-09 13:40:32,658,kaggle,отпихнул кого полицейский?
2019-12-09 13:40:32,659,kaggle,кто отпихнул собаку?
2019-12-09 13:40:32,660,kaggle,где надрывался телефон?
2019-12-09 13:40:32,661,kaggle,телефон где надрывался?
2019-12-09 13:40:32,662,kaggle,что надрывалось там?
2019-12-09 13:40:32,663,kaggle,надрывалось там что?
2019-12-09 13:40:32,664,kaggle,занимает место что?
2019-12-09 13:40:32,665,kaggle,Сергей пожал чем?
2019-12-09 13:40:32,666,kaggle,Сергей чем пожал?
2019-12-09 13:40:32,667,kaggle,кто пожал плечами?
2019-12-09 13:40:32,668,kaggle,кто плечами пожал?
2019-12-09 13:40:32,669,kaggle,шофер что отворил?
2019-12-09 13:40:32,670,kaggle,что шофер отворил?
2019-12-09 13:40:32,671,kaggle,отворил кто дверцу?
2019-12-09 13:40:32,672,kaggle,дверцу отворил кто?
2019-12-09 13:40:32,673,kaggle,что эксплуатировалось мало?
2019-12-09 13:40:32,674,kaggle,что мало эксплуатировалось?
2019-12-09 13:40:32,675,kaggle,эксплуатировалось мало что?
2019-12-09 13:40:32,676,kaggle,Вадимка позавидовал кому?
2019-12-09 13:40:32,677,kaggle,кто позавидовал ребятишкам?
2019-12-09 13:40:32,678,kaggle,позавидовал кто ребятишкам?
2019-12-09 13:40:32,679,kaggle,позавидовал ребятишкам кто?
2019-12-09 13:40:32,680,kaggle,где строится сосед?
2019-12-09 13:40:32,681,kaggle,строится где сосед?
2019-12-09 13:40:32,682,kaggle,строится сосед где?
2019-12-09 13:40:32,683,kaggle,сосед строится где?
2019-12-09 13:40:32,684,kaggle,будет что реальному покупателю?
2019-12-09 13:40:32,685,kaggle,работает как транспортное средство?
2019-12-09 13:40:32,686,kaggle,работает что отлично?
2019-12-09 13:40:32,687,kaggle,мрачно кто слушал?
2019-12-09 13:40:32,688,kaggle,проходит что блестяще?
2019-12-09 13:40:32,689,kaggle,проходит блестяще что?
2019-12-09 13:40:32,690,kaggle,блестяще что проходит?
2019-12-09 13:40:32,691,kaggle,Клинт чем покачал?
2019-12-09 13:40:32,692,kaggle,чем Клинт покачал?
2019-12-09 13:40:32,693,kaggle,головой кто покачал?
2019-12-09 13:40:32,694,kaggle,прошел предпродажную подготовку какой ассортимент?
2019-12-09 13:40:32,695,kaggle,весь ассортимент что прошел?
2019-12-09 13:40:32,696,kaggle,что весь ассортимент прошел?
2019-12-09 13:40:32,697,kaggle,предпродажную подготовку что прошло?
2019-12-09 13:40:32,698,kaggle,кондер работает как?
2019-12-09 13:40:32,699,kaggle,работает что отлично?
2019-12-09 13:40:32,700,kaggle,Найда любит кого?
2019-12-09 13:40:32,701,kaggle,любит кого Найда?
2019-12-09 13:40:32,702,kaggle,кого Найда любит?
2019-12-09 13:40:32,703,kaggle,какой подпол имеется?
2019-12-09 13:40:32,704,kaggle,имеется какой подпол?
2019-12-09 13:40:32,705,kaggle,что имеется?
2019-12-09 13:40:32,706,kaggle,имеется что?
2019-12-09 13:40:32,707,kaggle,котенок кого ищет?
2019-12-09 13:40:32,708,kaggle,ищет котенок кого?
2019-12-09 13:40:32,709,kaggle,каких хозяев ищет котенок?
2019-12-09 13:40:32,710,kaggle,что использовалось дома?
2019-12-09 13:40:32,711,kaggle,что дома использовалось?
2019-12-09 13:40:32,712,kaggle,использовалось дома что?
2019-12-09 13:40:32,713,kaggle,садик где сдается?
2019-12-09 13:40:32,714,kaggle,запрягает ступка кого?
2019-12-09 13:40:32,715,kaggle,что Милку запрягает?
2019-12-09 13:40:32,716,kaggle,покупался как матрас?
2019-12-09 13:40:32,717,kaggle,что отдельно покупалось?
2019-12-09 13:40:32,718,kaggle,покупалось что отдельно?
2019-12-09 13:40:32,719,kaggle,отдельно что покупалось?
2019-12-09 13:40:32,720,kaggle,долго заряд что держит?
2019-12-09 13:40:32,721,kaggle,одна девочка носила что?
2019-12-09 13:40:32,722,kaggle,носила что одна девочка?
2019-12-09 13:40:32,723,kaggle,что одна девочка носила?
2019-12-09 13:40:32,724,kaggle,цветочный рисунок притягивает просто что?
2019-12-09 13:40:32,725,kaggle,хлястиком регулируется что?
2019-12-09 13:40:32,726,kaggle,какие поездки обсуждаются индивидуально?
2019-12-09 13:40:32,727,kaggle,какие поездки индивидуально обсуждаются?
2019-12-09 13:40:32,728,kaggle,цена услуг как формируется?
2019-12-09 13:40:32,729,kaggle,формируется как цена услуг?
2019-12-09 13:40:32,730,kaggle,оптовые цены обговариваются как?
2019-12-09 13:40:32,731,kaggle,оптовые цены как обговариваются?
2019-12-09 13:40:32,732,kaggle,как оптовые цены обговариваются?
2019-12-09 13:40:32,733,kaggle,идет что бонусом?
2019-12-09 13:40:32,734,kaggle,бонусом идет что?
2019-12-09 13:40:32,735,kaggle,греет печка как?
2019-12-09 13:40:32,736,kaggle,греет что очень хорошо?
2019-12-09 13:40:32,737,kaggle,ищут новый дом какие котята?
2019-12-09 13:40:32,738,kaggle,кого ждет Кисюня?
2019-12-09 13:40:32,739,kaggle,любиших родителей ждет кто?
2019-12-09 13:40:32,740,kaggle,Кисюня ждет каких родителей?
2019-12-09 13:40:32,741,kaggle,ест сухой корм кто?
2019-12-09 13:40:32,742,kaggle,как увеличивает лупа?
2019-12-09 13:40:32,743,kaggle,лупа увеличивает как?
2019-12-09 13:40:32,744,kaggle,увеличивает хорошо что?
2019-12-09 13:40:32,745,kaggle,кто полетел дальше?
2019-12-09 13:40:32,746,kaggle,дальше кто полетел?
2019-12-09 13:40:32,747,kaggle,чистится что хорошо?
2019-12-09 13:40:32,748,kaggle,хорошо что чистится?
2019-12-09 13:40:32,749,kaggle,тоненький подклад есть где?
2019-12-09 13:40:32,750,kaggle,где тоненький подклад есть?
2019-12-09 13:40:32,751,kaggle,где беднота ютилась?
2019-12-09 13:40:32,752,kaggle,ютилась где беднота?
2019-12-09 13:40:32,753,kaggle,беднота где ютилась?
2019-12-09 13:40:32,754,kaggle,ютилось здесь что?
2019-12-09 13:40:32,755,kaggle,Артем посветил чем?
2019-12-09 13:40:32,756,kaggle,кто фонариком посветил?
2019-12-09 13:40:32,757,kaggle,что велось белорусами?
2019-12-09 13:40:32,758,kaggle,что белорусами велось?
2019-12-09 13:40:32,759,kaggle,белорусами что велось?
2019-12-09 13:40:32,760,kaggle,белорусами велось что?
2019-12-09 13:40:32,761,kaggle,пароход отчаливал как?
2019-12-09 13:40:32,762,kaggle,что отчаливало медленно?
2019-12-09 13:40:32,763,kaggle,шея как закрывается?
2019-12-09 13:40:32,764,kaggle,чем развел отец?
2019-12-09 13:40:32,765,kaggle,руками развел кто?
2019-12-09 13:40:32,766,kaggle,кто спохватился поздно?
2019-12-09 13:40:32,767,kaggle,кто поздно спохватился?
2019-12-09 13:40:32,768,kaggle,спохватился поздно кто?
2019-12-09 13:40:32,769,kaggle,поздно спохватился кто?
2019-12-09 13:40:32,770,kaggle,собственный автопарк гарантирует какие поставки?
2019-12-09 13:40:32,771,kaggle,собственный автопарк что гарантирует?
2019-12-09 13:40:32,772,kaggle,гарантирует собственный автопарк что?
2019-12-09 13:40:32,773,kaggle,гарантирует что своевременныебесперебойные поставки?
2019-12-09 13:40:32,774,kaggle,что протер Костя?
2019-12-09 13:40:32,775,kaggle,кто протер глаза?
2019-12-09 13:40:32,776,kaggle,глаза протер кто?
2019-12-09 13:40:32,777,kaggle,запрыгнул где Ягун?
2019-12-09 13:40:32,778,kaggle,ищем что бригада кровельщиков?
2019-12-09 13:40:32,779,kaggle,работу что ищет?
2019-12-09 13:40:32,780,kaggle,что полностью отпускается?
2019-12-09 13:40:32,781,kaggle,отпускается что полностью?
2019-12-09 13:40:32,782,kaggle,полностью отпускается что?
2019-12-09 13:40:32,783,kaggle,что поднимало дыхание?
2019-12-09 13:40:32,784,kaggle,что грудь поднимало?
2019-12-09 13:40:32,785,kaggle,идеально кто пашет?
2019-12-09 13:40:32,786,kaggle,идеально пашет кто?
2019-12-09 13:40:32,787,kaggle,хорошо что работает?
2019-12-09 13:40:32,788,kaggle,что мягко облегает платье?
2019-12-09 13:40:32,789,kaggle,мягко облегает фигуру что?
2019-12-09 13:40:32,790,kaggle,фигуру что мягко облегает?
2019-12-09 13:40:32,791,kaggle,выдают что колонки?
2019-12-09 13:40:32,792,kaggle,какое звучание выдают колонки?
2019-12-09 13:40:32,793,kaggle,удивленно что замерло?
2019-12-09 13:40:32,794,kaggle,имеют рукава что?
2019-12-09 13:40:32,795,kaggle,что защитные накладки имеет?
2019-12-09 13:40:32,796,kaggle,имеет защитные накладки что?
2019-12-09 13:40:32,797,kaggle,садится что отлично?
2019-12-09 13:40:32,798,kaggle,отлично что садится?
2019-12-09 13:40:32,799,kaggle,аккумулятор держит зарядку как?
2019-12-09 13:40:32,800,kaggle,держит аккумулятор зарядку как?
2019-12-09 13:40:32,801,kaggle,хорошо держит зарядку что?
2019-12-09 13:40:32,802,kaggle,ждет что своего хозяина?
2019-12-09 13:40:32,803,kaggle,как директор слушал?
2019-12-09 13:40:32,804,kaggle,директор как слушал?
2019-12-09 13:40:32,805,kaggle,внимательно слушал кто?
2019-12-09 13:40:32,806,kaggle,кто носил аккуратно?
2019-12-09 13:40:32,807,kaggle,кто аккуратно носил?
2019-12-09 13:40:32,808,kaggle,носил кто аккуратно?
2019-12-09 13:40:32,809,kaggle,загудел кто громче?
2019-12-09 13:40:32,810,kaggle,громче загудел кто?
2019-12-09 13:40:32,811,kaggle,что синюю подсветку имеет?
2019-12-09 13:40:32,812,kaggle,какой бархат напоминает материал?
2019-12-09 13:40:32,813,kaggle,напоминает какой бархат материал?
2019-12-09 13:40:32,814,kaggle,что прошло незаметно?
2019-12-09 13:40:32,815,kaggle,прошло что незаметно?
2019-12-09 13:40:32,816,kaggle,незаметно что прошло?
2019-12-09 13:40:32,817,kaggle,шло впереди что?
2019-12-09 13:40:32,818,kaggle,впереди что шло?
2019-12-09 13:40:32,819,kaggle,какие колеса рулем поворачиваются?
2019-12-09 13:40:32,820,kaggle,проводит тренировки какой тренер?
2019-12-09 13:40:32,821,kaggle,квалифицированный тренер проводит что?
2019-12-09 13:40:32,822,kaggle,котята прошли что?
2019-12-09 13:40:32,823,kaggle,что отлично простреливалось?
2019-12-09 13:40:32,824,kaggle,резина отходила что?
2019-12-09 13:40:32,825,kaggle,что резина отходила?
2019-12-09 13:40:32,826,kaggle,кто пятился задом?
2019-12-09 13:40:32,827,kaggle,пятился задом кто?
2019-12-09 13:40:32,828,kaggle,задом кто пятился?
2019-12-09 13:40:32,829,kaggle,какой кобель ждет невесту?
2019-12-09 13:40:32,830,kaggle,титулованный кобель кого ждет?
2019-12-09 13:40:32,831,kaggle,титулованный кобель ждет кого?
2019-12-09 13:40:32,832,kaggle,невесту кто ждет?
2019-12-09 13:40:32,833,kaggle,менялось что вовремя?
2019-12-09 13:40:32,834,kaggle,менялось вовремя что?
2019-12-09 13:40:32,835,kaggle,вовремя менялось что?
2019-12-09 13:40:32,836,kaggle,как доставка обговаривается?
2019-12-09 13:40:32,837,kaggle,обговаривается как доставка?
2019-12-09 13:40:32,838,kaggle,что индивидуально обговаривается?
2019-12-09 13:40:32,839,kaggle,заряд как держится?
2019-12-09 13:40:32,840,kaggle,заряд держится как?
2019-12-09 13:40:32,841,kaggle,работу что ищет?
2019-12-09 13:40:32,842,kaggle,семейная пара ищет что?
2019-12-09 13:40:32,843,kaggle,недавно что кончилось?
2019-12-09 13:40:32,844,kaggle,что дверца имеет?
2019-12-09 13:40:32,845,kaggle,имеет тройное остекление что?
2019-12-09 13:40:32,846,kaggle,какое остекление имеет дверца?
2019-12-09 13:40:32,847,kaggle,имеет дверца какое остекление?
2019-12-09 13:40:32,848,kaggle,что дальше шагает?
2019-12-09 13:40:32,849,kaggle,шагает дальше что?
2019-12-09 13:40:32,850,kaggle,дальше что шагает?
2019-12-09 13:40:32,851,kaggle,дальше шагает что?
2019-12-09 13:40:32,852,kaggle,работает что прекрасно?
2019-12-09 13:40:32,853,kaggle,работает прекрасно что?
2019-12-09 13:40:32,854,kaggle,камень легко режет что?
2019-12-09 13:40:32,855,kaggle,стекло что легко режет?
2019-12-09 13:40:32,856,kaggle,широкая подошва чем обладает?
2019-12-09 13:40:32,857,kaggle,обладает широкая подошва чем?
2019-12-09 13:40:32,858,kaggle,регулируется тепло чем?
2019-12-09 13:40:32,859,kaggle,регулируется чем тепло?
2019-12-09 13:40:32,860,kaggle,газовым котлом что регулируется?
2019-12-09 13:40:32,861,kaggle,каким котлом тепло регулируется?
2019-12-09 13:40:32,862,kaggle,ручка обеспечивает что?
2019-12-09 13:40:32,863,kaggle,что обеспечивает нужную высоту?
2019-12-09 13:40:32,864,kaggle,что освещалось коптилкой?
2019-12-09 13:40:32,865,kaggle,что коптилкой освещалось?
2019-12-09 13:40:32,866,kaggle,освещалось коптилкой что?
2019-12-09 13:40:32,867,kaggle,кто плечами передернул?
2019-12-09 13:40:32,868,kaggle,передернул плечами кто?
2019-12-09 13:40:32,869,kaggle,плечами передернул кто?
2019-12-09 13:40:32,870,kaggle,дворник открыл что?
2019-12-09 13:40:32,871,kaggle,кто открыл дверь?
2019-12-09 13:40:32,872,kaggle,кто дверь открыл?
2019-12-09 13:40:32,873,kaggle,открыл дверь кто?
2019-12-09 13:40:32,874,kaggle,антимикробное покрытие предотвращает что?
2019-12-09 13:40:32,875,kaggle,предотвращает появление запаха что?
2019-12-09 13:40:32,876,kaggle,какое покрытие появление запаха предотвращает?
2019-12-09 13:40:32,877,kaggle,Свиридов кого позвал?
2019-12-09 13:40:32,878,kaggle,позвал Свиридов кого?
2019-12-09 13:40:32,879,kaggle,кто адъютанта позвал?
2019-12-09 13:40:32,880,kaggle,адъютанта кто позвал?
2019-12-09 13:40:32,881,kaggle,вперед кто шагнул?
2019-12-09 13:40:32,882,kaggle,вперед шагнул кто?
2019-12-09 13:40:32,883,kaggle,что имеет сертификаты качества?
2019-12-09 13:40:32,884,kaggle,сертификаты качества имеет что?
2019-12-09 13:40:32,885,kaggle,женщина сняла что?
2019-12-09 13:40:32,886,kaggle,кто трубку снял?
2019-12-09 13:40:32,887,kaggle,шиншиллы аллергию вызывают?
2019-12-09 13:40:32,888,kaggle,вызывают шиншиллы аллергию?
2019-12-09 13:40:32,889,kaggle,вызывают аллергию шиншиллы?
2019-12-09 13:40:32,890,kaggle,аллергию шиншиллы вызывают?
2019-12-09 13:40:32,891,kaggle,бригада подсобников что ищет?
2019-12-09 13:40:32,892,kaggle,ищет что работу?
2019-12-09 13:40:32,893,kaggle,ищет работу что?
2019-12-09 13:40:32,894,kaggle,какие стрелы продаются отдельно?
2019-12-09 13:40:32,895,kaggle,купит что дом?
2019-12-09 13:40:32,896,kaggle,стоял кто позади?
2019-12-09 13:40:32,897,kaggle,любят что люди?
2019-12-09 13:40:32,898,kaggle,что любят люди?
2019-12-09 13:40:32,899,kaggle,как обсуждается территория?
2019-12-09 13:40:32,900,kaggle,как территория обсуждается?
2019-12-09 13:40:32,901,kaggle,территория как обсуждается?
2019-12-09 13:40:32,902,kaggle,чем покачал Гурий?
