assignment_id,description,group_id,due_date
457,Костюм выдержит дождь и слякоть,91,2020-01-07 23:00:00
458,Насос имеет дистанционное проводное управление,91,2020-01-19 23:00:00
459,Механизмы работают исправно,91,2020-01-31 23:00:00
460,Плита отлично работает,91,2020-01-25 23:00:00
461,Красивая девочка ждет хозяев,91,2020-01-19 23:00:00
462,Стальная крыса спасает мир,92,2020-01-05 23:00:00
463,Фото соответствует действительности,92,2020-01-13 23:00:00
464,Капюшон пристегивается заклепками,92,2020-01-22 23:00:00
465,Ребенок только сорвал бирки,92,2020-01-02 23:00:00
466,Залог оговаривается отдельно,93,2020-01-26 23:00:00
467,Осознание пришло позднее,93,2020-01-01 23:00:00
468,Опытная кошечка ждет котика,93,2020-01-01 23:00:00
469,Петя достался священнику,93,2020-01-27 23:00:00
470,Идеально улучшает интерьер помещения,93,2020-01-23 23:00:00
471,Рядом выдают права,94,2020-01-31 23:00:00
472,Юрий погасил папиросу,94,2020-01-28 23:00:00
473,Таня поставила блюдце,94,2020-01-03 23:00:00
474,Девочка обладает набивной шубкой,94,2020-01-22 23:00:00
475,Малыш самостоятельно кушает корм,94,2020-01-18 23:00:00
476,Люлька имеет прочный каркас,94,2020-01-22 23:00:00
477,Отлично размывает задний фон,95,2020-01-19 23:00:00
478,Энн подняла голову,95,2020-01-02 23:00:00
479,Миронова подняла руку,95,2020-01-11 23:00:00
480,Постепенно менялся шрифт,95,2020-01-25 23:00:00
481,Дисковод работает отлично,96,2020-01-31 23:00:00
482,Джулиан сжал кулаки,96,2020-01-10 23:00:00
483,Виктор принес билет,96,2020-01-22 23:00:00
484,Холин улучшает память,96,2020-01-24 23:00:00
485,Примерка Коллекции постоянно обновляются,96,2020-01-04 23:00:00
486,Игрушка издает реалистичные звуки,97,2020-01-04 23:00:00
487,ЛИСЕНОК ЗАДАЕТ ВОПРОСЫ,97,2020-01-01 23:00:00
488,Молодой парень ищет невесту,97,2020-01-21 23:00:00
489,Шмыгалка шмыгнул носом,98,2020-01-10 23:00:00
490,Ломбард продает сотовый телефон,98,2020-01-01 23:00:00
491,Ноги плохо слушаются,98,2020-01-18 23:00:00
492,Корсет подчеркивает фигуру,98,2020-01-21 23:00:00
493,Папа продолжает выставочную карьеру,99,2020-01-10 23:00:00
494,Чиновник весело усмехался,99,2020-01-24 23:00:00
495,Пьезодатчик выдает реалистичное акустическое звучание,99,2020-01-11 23:00:00
496,Шустрик задрал голову,99,2020-01-01 23:00:00
497,Таня невольно прислушалась,99,2020-01-26 23:00:00
498,Материал обладает хорошей фильтрацией,99,2020-01-06 23:00:00
